Text,Labels,Normalisasi,Tokenized_Text,Stemmed_Text
pn yg putus tunda milu mutasi putus tunda milu mutasi kek gitu aja nyampe den bokep rambut itam,negatif,pn yang putus tunda milu mutasi putus tunda milu mutasi kayak begitu saja sampai den bokep rambut itam,"['pn', 'yang', 'putus', 'tunda', 'milu', 'mutasi', 'putus', 'tunda', 'milu', 'mutasi', 'kayak', 'begitu', 'saja', 'sampai', 'den', 'bokep', 'rambut', 'itam']","['pn', 'yang', 'putu', 'tunda', 'milu', 'mutasi', 'putu', 'tunda', 'milu', 'mutasi', 'kayak', 'begitu', 'saja', 'sampai', 'den', 'bokep', 'rambut', 'itam']"
alas jagung tunda tangan korupsi jelang milu,negatif,alas jagung tunda tangan korupsi jelang milu,"['alas', 'jagung', 'tunda', 'tangan', 'korupsi', 'jelang', 'milu']","['ala', 'jagung', 'tunda', 'tangan', 'korupsi', 'jelang', 'milu']"
hakim pn jakpus putus tunda milu mutasi,negatif,hakim pn jakpus putus tunda milu mutasi,"['hakim', 'pn', 'jakpus', 'putus', 'tunda', 'milu', 'mutasi']","['hakim', 'pn', 'jakpu', 'putu', 'tunda', 'milu', 'mutasi']"
badko hmi memorandum jagung tunda proses hukum serta milu khianat,negatif,badko hmi memorandum jagung tunda proses hukum serta milu khianat,"['badko', 'hmi', 'memorandum', 'jagung', 'tunda', 'proses', 'hukum', 'serta', 'milu', 'khianat']","['badko', 'hmi', 'memorandum', 'jagung', 'tunda', 'prose', 'hukum', 'serta', 'milu', 'khianat']"
jaksa agung instruksi tunda proses hukum korupsi serta milu,negatif,jaksa agung instruksi tunda proses hukum korupsi serta milu,"['jaksa', 'agung', 'instruksi', 'tunda', 'proses', 'hukum', 'korupsi', 'serta', 'milu']","['jaksa', 'agung', 'instruksi', 'tunda', 'prose', 'hukum', 'korupsi', 'serta', 'milu']"
hakim pn jakpus putus tunda milu mutasi,negatif,hakim pn jakpus putus tunda milu mutasi,"['hakim', 'pn', 'jakpus', 'putus', 'tunda', 'milu', 'mutasi']","['hakim', 'pn', 'jakpu', 'putu', 'tunda', 'milu', 'mutasi']"
hakim pn jakpus putus tunda milu kena sanksi mutasi,negatif,hakim pn jakpus putus tunda milu kena sanksi mutasi,"['hakim', 'pn', 'jakpus', 'putus', 'tunda', 'milu', 'kena', 'sanksi', 'mutasi']","['hakim', 'pn', 'jakpu', 'putu', 'tunda', 'milu', 'kena', 'sanksi', 'mutasi']"
milu jaksa agung tunda proses hukum serta pilih       hasil orang orang masalah         rabu,negatif,milu jaksa agung tunda proses hukum serta pilih hasil orang orang masalah rabu,"['milu', 'jaksa', 'agung', 'tunda', 'proses', 'hukum', 'serta', 'pilih', 'hasil', 'orang', 'orang', 'masalah', 'rabu']","['milu', 'jaksa', 'agung', 'tunda', 'prose', 'hukum', 'serta', 'pilih', 'hasil', 'orang', 'orang', 'masalah', 'rabu']"
jaksa agung tunda proses hukum serta milu       hasil orang orang masalah icw kritik langkah jaksa agung instruksi anak buah tunda proses hukum serta milu gelar pesta demokrasi icw  ,negatif,jaksa agung tunda proses hukum serta milu hasil orang orang masalah icw kritik langkah jaksa agung instruksi anak buah tunda proses hukum serta milu gelar pesta demokrasi icw,"['jaksa', 'agung', 'tunda', 'proses', 'hukum', 'serta', 'milu', 'hasil', 'orang', 'orang', 'masalah', 'icw', 'kritik', 'langkah', 'jaksa', 'agung', 'instruksi', 'anak', 'buah', 'tunda', 'proses', 'hukum', 'serta', 'milu', 'gelar', 'pesta', 'demokrasi', 'icw']","['jaksa', 'agung', 'tunda', 'prose', 'hukum', 'serta', 'milu', 'hasil', 'orang', 'orang', 'masalah', 'icw', 'kritik', 'langkah', 'jaksa', 'agung', 'instruksi', 'anak', 'buah', 'tunda', 'prose', 'hukum', 'serta', 'milu', 'gelar', 'pesta', 'demokrasi', 'icw']"
jaksa agung perintah jajar tunda periksa capres cawapres caleg milu       rabu,negatif,jaksa agung perintah jajar tunda periksa capres cawapres caleg milu rabu,"['jaksa', 'agung', 'perintah', 'jajar', 'tunda', 'periksa', 'capres', 'cawapres', 'caleg', 'milu', 'rabu']","['jaksa', 'agung', 'perintah', 'jajar', 'tunda', 'periksa', 'capr', 'cawapr', 'caleg', 'milu', 'rabu']"
hakim pn jakpus putus tunda milu jatuh sanksi mutasi bawas ma,negatif,hakim pn jakpus putus tunda milu jatuh sanksi mutasi bawas sama,"['hakim', 'pn', 'jakpus', 'putus', 'tunda', 'milu', 'jatuh', 'sanksi', 'mutasi', 'bawas', 'sama']","['hakim', 'pn', 'jakpu', 'putu', 'tunda', 'milu', 'jatuh', 'sanksi', 'mutasi', 'bawa', 'sama']"
amanat uu kpk ogah ikut jagung tunda perkara korupsi milu,negatif,amanat uu kpk ogah ikut jagung tunda perkara korupsi milu,"['amanat', 'uu', 'kpk', 'ogah', 'ikut', 'jagung', 'tunda', 'perkara', 'korupsi', 'milu']","['amanat', 'uu', 'kpk', 'ogah', 'ikut', 'jagung', 'tunda', 'perkara', 'korupsi', 'milu']"
hakim pn jakarta pusat putus tunda milu sanksi mutasi,negatif,hakim pn jakarta pusat putus tunda milu sanksi mutasi,"['hakim', 'pn', 'jakarta', 'pusat', 'putus', 'tunda', 'milu', 'sanksi', 'mutasi']","['hakim', 'pn', 'jakarta', 'pusat', 'putu', 'tunda', 'milu', 'sanksi', 'mutasi']"
tunda aja bahas milu,negatif,tunda saja bahas milu,"['tunda', 'saja', 'bahas', 'milu']","['tunda', 'saja', 'baha', 'milu']"
hakim pn jakpus putus tunda milu kena sanksi mutasi,negatif,hakim pn jakpus putus tunda milu kena sanksi mutasi,"['hakim', 'pn', 'jakpus', 'putus', 'tunda', 'milu', 'kena', 'sanksi', 'mutasi']","['hakim', 'pn', 'jakpu', 'putu', 'tunda', 'milu', 'kena', 'sanksi', 'mutasi']"
gegara wacana tunda milu,negatif,gegara wacana tunda milu,"['gegara', 'wacana', 'tunda', 'milu']","['gegara', 'wacana', 'tunda', 'milu']"
ky protes sanksi hakim putus tunda milu mutasi,negatif,kaya protes sanksi hakim putus tunda milu mutasi,"['kaya', 'protes', 'sanksi', 'hakim', 'putus', 'tunda', 'milu', 'mutasi']","['kaya', 'prote', 'sanksi', 'hakim', 'putu', 'tunda', 'milu', 'mutasi']"
memo jagung tunda usut korupsi serta milu,negatif,memo jagung tunda usut korupsi serta milu,"['memo', 'jagung', 'tunda', 'usut', 'korupsi', 'serta', 'milu']","['memo', 'jagung', 'tunda', 'usut', 'korupsi', 'serta', 'milu']"
badko hmi memorandum jagung tunda proses hukum serta milu khianat adil rakyat,positif,badko hmi memorandum jagung tunda proses hukum serta milu khianat adil rakyat,"['badko', 'hmi', 'memorandum', 'jagung', 'tunda', 'proses', 'hukum', 'serta', 'milu', 'khianat', 'adil', 'rakyat']","['badko', 'hmi', 'memorandum', 'jagung', 'tunda', 'prose', 'hukum', 'serta', 'milu', 'khianat', 'adil', 'rakyat']"
kerja lambat milu dalih siasat jagung tunda kait capres cawapres milu,negatif,kerja lambat milu dalih siasat jagung tunda kait capres cawapres milu,"['kerja', 'lambat', 'milu', 'dalih', 'siasat', 'jagung', 'tunda', 'kait', 'capres', 'cawapres', 'milu']","['kerja', 'lambat', 'milu', 'dalih', 'siasat', 'jagung', 'tunda', 'kait', 'capr', 'cawapr', 'milu']"
mahfud md dukung jagung tunda korupsi calon legislatif presiden kepala daerah jelang milu video berita mahfudmd milu,positif,mahfud md dukung jagung tunda korupsi calon legislatif presiden kepala daerah jelang milu video berita mahfudmd milu,"['mahfud', 'md', 'dukung', 'jagung', 'tunda', 'korupsi', 'calon', 'legislatif', 'presiden', 'kepala', 'daerah', 'jelang', 'milu', 'video', 'berita', 'mahfudmd', 'milu']","['mahfud', 'md', 'dukung', 'jagung', 'tunda', 'korupsi', 'calon', 'legislatif', 'presiden', 'kepala', 'daerah', 'jelang', 'milu', 'video', 'berita', 'mahfudmd', 'milu']"
force majure kondisi indonesia yg pasuk milu tanding sepak bola tunda aman bs konsentrasi jaga kumpul massa kampanye,positif,force majure kondisi indonesia yang pasuk milu tanding sepak bola tunda aman bisa konsentrasi jaga kumpul massa kampanye,"['force', 'majure', 'kondisi', 'indonesia', 'yang', 'pasuk', 'milu', 'tanding', 'sepak', 'bola', 'tunda', 'aman', 'bisa', 'konsentrasi', 'jaga', 'kumpul', 'massa', 'kampanye']","['forc', 'majur', 'kondisi', 'indonesia', 'yang', 'pasuk', 'milu', 'tand', 'sepak', 'bola', 'tunda', 'aman', 'bisa', 'konsentrasi', 'jaga', 'kumpul', 'massa', 'kampany']"
memorandum jaksa agung tunda hukum capres amp cawapres jelang milu saksi kabar petang alfath tauhid amp era safira jam wib tvone live streaming kabarpetang cariberitaditvone milu promofta,positif,memorandum jaksa agung tunda hukum capres amp cawapres jelang milu saksi kabar petang alfath tauhid amp era safira jam wib tvone live streaming kabarpetang cariberitaditvone milu promofta,"['memorandum', 'jaksa', 'agung', 'tunda', 'hukum', 'capres', 'amp', 'cawapres', 'jelang', 'milu', 'saksi', 'kabar', 'petang', 'alfath', 'tauhid', 'amp', 'era', 'safira', 'jam', 'wib', 'tvone', 'live', 'streaming', 'kabarpetang', 'cariberitaditvone', 'milu', 'promofta']","['memorandum', 'jaksa', 'agung', 'tunda', 'hukum', 'capr', 'amp', 'cawapr', 'jelang', 'milu', 'saksi', 'kabar', 'petang', 'alfath', 'tauhid', 'amp', 'era', 'safira', 'jam', 'wib', 'tvone', 'live', 'stream', 'kabarpetang', 'cariberitaditvon', 'milu', 'promofta']"
ma sanksi mutasi hakim pn jakpus tunda milu,negatif,sama sanksi mutasi hakim pn jakpus tunda milu,"['sama', 'sanksi', 'mutasi', 'hakim', 'pn', 'jakpus', 'tunda', 'milu']","['sama', 'sanksi', 'mutasi', 'hakim', 'pn', 'jakpu', 'tunda', 'milu']"
hakim pn jakpus putus tunda milu sanksi mutasi,negatif,hakim pn jakpus putus tunda milu sanksi mutasi,"['hakim', 'pn', 'jakpus', 'putus', 'tunda', 'milu', 'sanksi', 'mutasi']","['hakim', 'pn', 'jakpu', 'putu', 'tunda', 'milu', 'sanksi', 'mutasi']"
hakim pn jakpus putus tunda milu kena sanksi mutasi,negatif,hakim pn jakpus putus tunda milu kena sanksi mutasi,"['hakim', 'pn', 'jakpus', 'putus', 'tunda', 'milu', 'kena', 'sanksi', 'mutasi']","['hakim', 'pn', 'jakpu', 'putu', 'tunda', 'milu', 'kena', 'sanksi', 'mutasi']"
hakim pn jakpus putus tunda milu sanksi mutasi,negatif,hakim pn jakpus putus tunda milu sanksi mutasi,"['hakim', 'pn', 'jakpus', 'putus', 'tunda', 'milu', 'sanksi', 'mutasi']","['hakim', 'pn', 'jakpu', 'putu', 'tunda', 'milu', 'sanksi', 'mutasi']"
jaksa kpk tunda duga libat serta milu moga dar basa basi formula e aja sampe ngambang usut gak sanggup silah over jaksa aja hehhe blokm p,positif,jaksa kpk tunda duga libat serta milu moga dar basa basi formula e saja sampai ngambang usut tidak sanggup silah over jaksa saja hehhe blokm p,"['jaksa', 'kpk', 'tunda', 'duga', 'libat', 'serta', 'milu', 'moga', 'dar', 'basa', 'basi', 'formula', 'e', 'saja', 'sampai', 'ngambang', 'usut', 'tidak', 'sanggup', 'silah', 'over', 'jaksa', 'saja', 'hehhe', 'blokm', 'p']","['jaksa', 'kpk', 'tunda', 'duga', 'libat', 'serta', 'milu', 'moga', 'dar', 'basa', 'basi', 'formula', 'e', 'saja', 'sampai', 'ngambang', 'usut', 'tidak', 'sanggup', 'silah', 'over', 'jaksa', 'saja', 'hehh', 'blokm', 'p']"
badko hmi memorandum jagung tunda proses hukum serta milu khianat adil rakyat,positif,badko hmi memorandum jagung tunda proses hukum serta milu khianat adil rakyat,"['badko', 'hmi', 'memorandum', 'jagung', 'tunda', 'proses', 'hukum', 'serta', 'milu', 'khianat', 'adil', 'rakyat']","['badko', 'hmi', 'memorandum', 'jagung', 'tunda', 'prose', 'hukum', 'serta', 'milu', 'khianat', 'adil', 'rakyat']"
ky abai ma sanksi ringan hakim putus tunda milu ,negatif,kaya abai sama sanksi ringan hakim putus tunda milu,"['kaya', 'abai', 'sama', 'sanksi', 'ringan', 'hakim', 'putus', 'tunda', 'milu']","['kaya', 'abai', 'sama', 'sanksi', 'ringan', 'hakim', 'putu', 'tunda', 'milu']"
hakim pn jakpus putus tunda milu sanksi mutasi,negatif,hakim pn jakpus putus tunda milu sanksi mutasi,"['hakim', 'pn', 'jakpus', 'putus', 'tunda', 'milu', 'sanksi', 'mutasi']","['hakim', 'pn', 'jakpu', 'putu', 'tunda', 'milu', 'sanksi', 'mutasi']"
tunda milu hakim pn jakpus sanksi mutasi,negatif,tunda milu hakim pn jakpus sanksi mutasi,"['tunda', 'milu', 'hakim', 'pn', 'jakpus', 'sanksi', 'mutasi']","['tunda', 'milu', 'hakim', 'pn', 'jakpu', 'sanksi', 'mutasi']"
paksa rakyat percaya rezim lindung oknum libat kurupsi tunda kurupsi sidik milu please cari dana milu urus tunda kait capres kpk jagung beda suara,positif,paksa rakyat percaya rezim lindung oknum libat kurupsi tunda kurupsi sidik milu please cari dana milu urus tunda kait capres kpk jagung beda suara,"['paksa', 'rakyat', 'percaya', 'rezim', 'lindung', 'oknum', 'libat', 'kurupsi', 'tunda', 'kurupsi', 'sidik', 'milu', 'please', 'cari', 'dana', 'milu', 'urus', 'tunda', 'kait', 'capres', 'kpk', 'jagung', 'beda', 'suara']","['paksa', 'rakyat', 'percaya', 'rezim', 'lindung', 'oknum', 'libat', 'kurupsi', 'tunda', 'kurupsi', 'sidik', 'milu', 'pleas', 'cari', 'dana', 'milu', 'uru', 'tunda', 'kait', 'capr', 'kpk', 'jagung', 'beda', 'suara']"
ma sanksi mutasi hakim pn jakpus tunda milu idcorner indonesianscout,negatif,sama sanksi mutasi hakim pn jakpus tunda milu idcorner indonesianscout,"['sama', 'sanksi', 'mutasi', 'hakim', 'pn', 'jakpus', 'tunda', 'milu', 'idcorner', 'indonesianscout']","['sama', 'sanksi', 'mutasi', 'hakim', 'pn', 'jakpu', 'tunda', 'milu', 'idcorn', 'indonesianscout']"
sahroni dukung jaksa tunda periksa capres cawapres jaga stabilitas negara langkah hukum tunda milu selesai stabilitas negara jaga hukum selesai calon presiden wapres kepala daerah,positif,sahroni dukung jaksa tunda periksa capres cawapres jaga stabilitas negara langkah hukum tunda milu selesai stabilitas negara jaga hukum selesai calon presiden wapres kepala daerah,"['sahroni', 'dukung', 'jaksa', 'tunda', 'periksa', 'capres', 'cawapres', 'jaga', 'stabilitas', 'negara', 'langkah', 'hukum', 'tunda', 'milu', 'selesai', 'stabilitas', 'negara', 'jaga', 'hukum', 'selesai', 'calon', 'presiden', 'wapres', 'kepala', 'daerah']","['sahroni', 'dukung', 'jaksa', 'tunda', 'periksa', 'capr', 'cawapr', 'jaga', 'stabilita', 'negara', 'langkah', 'hukum', 'tunda', 'milu', 'selesai', 'stabilita', 'negara', 'jaga', 'hukum', 'selesai', 'calon', 'presiden', 'wapr', 'kepala', 'daerah']"
dukung bijak tunda proses hukum capres kepala daerah tsb cegah indikasi selubung sifat black campaign yg hambat cipta milu sesuai dgn prinsip tentu undang undang blokm p,positif,dukung bijak tunda proses hukum capres kepala daerah tersebut cegah indikasi selubung sifat black campaign yang hambat cipta milu sesuai dengan prinsip tentu undang undang blokm p,"['dukung', 'bijak', 'tunda', 'proses', 'hukum', 'capres', 'kepala', 'daerah', 'tersebut', 'cegah', 'indikasi', 'selubung', 'sifat', 'black', 'campaign', 'yang', 'hambat', 'cipta', 'milu', 'sesuai', 'dengan', 'prinsip', 'tentu', 'undang', 'undang', 'blokm', 'p']","['dukung', 'bijak', 'tunda', 'prose', 'hukum', 'capr', 'kepala', 'daerah', 'tersebut', 'cegah', 'indikasi', 'selubung', 'sifat', 'black', 'campaign', 'yang', 'hambat', 'cipta', 'milu', 'sesuai', 'dengan', 'prinsip', 'tentu', 'undang', 'undang', 'blokm', 'p']"
komisi iii dpr tunda bahas amandemen uud hindar manuver penting jelang milu,negatif,komisi iii dpr tunda bahas amandemen uud hindar manuver penting jelang milu,"['komisi', 'iii', 'dpr', 'tunda', 'bahas', 'amandemen', 'uud', 'hindar', 'manuver', 'penting', 'jelang', 'milu']","['komisi', 'iii', 'dpr', 'tunda', 'baha', 'amandemen', 'uud', 'hindar', 'manuv', 'pent', 'jelang', 'milu']"
komitmen jaga milu damai jadi sempat unjuk gigi     jaksa kpk tunda duga libat serta milu kpk tunduk hukum atur undang undang kpk hadir  ,positif,komitmen jaga milu damai jadi sempat unjuk gigi jaksa kpk tunda duga libat serta milu kpk tunduk hukum atur undang undang kpk hadir,"['komitmen', 'jaga', 'milu', 'damai', 'jadi', 'sempat', 'unjuk', 'gigi', 'jaksa', 'kpk', 'tunda', 'duga', 'libat', 'serta', 'milu', 'kpk', 'tunduk', 'hukum', 'atur', 'undang', 'undang', 'kpk', 'hadir']","['komitmen', 'jaga', 'milu', 'damai', 'jadi', 'sempat', 'unjuk', 'gigi', 'jaksa', 'kpk', 'tunda', 'duga', 'libat', 'serta', 'milu', 'kpk', 'tunduk', 'hukum', 'atur', 'undang', 'undang', 'kpk', 'hadir']"
tunda bem ui ganti cawapres milu kemrengseng didih,negatif,tunda bem ui ganti cawapres milu kemrengseng didih,"['tunda', 'bem', 'ui', 'ganti', 'cawapres', 'milu', 'kemrengseng', 'didih']","['tunda', 'bem', 'ui', 'ganti', 'cawapr', 'milu', 'kemrengseng', 'didih']"
sejarah dunia alam jagat raya duga korupsi tunda selesai milu            ,negatif,sejarah dunia alam jagat raya duga korupsi tunda selesai milu,"['sejarah', 'dunia', 'alam', 'jagat', 'raya', 'duga', 'korupsi', 'tunda', 'selesai', 'milu']","['sejarah', 'dunia', 'alam', 'jagat', 'raya', 'duga', 'korupsi', 'tunda', 'selesai', 'milu']"
jaksa tunda periksa caleg capres calon kepala daerah milu selesai,negatif,jaksa tunda periksa caleg capres calon kepala daerah milu selesai,"['jaksa', 'tunda', 'periksa', 'caleg', 'capres', 'calon', 'kepala', 'daerah', 'milu', 'selesai']","['jaksa', 'tunda', 'periksa', 'caleg', 'capr', 'calon', 'kepala', 'daerah', 'milu', 'selesai']"
jagung tunda kait capres cawapres milu selesai,negatif,jagung tunda kait capres cawapres milu selesai,"['jagung', 'tunda', 'kait', 'capres', 'cawapres', 'milu', 'selesai']","['jagung', 'tunda', 'kait', 'capr', 'cawapr', 'milu', 'selesai']"
jagung tunda periksa capres cawapres jelang milu kpk ambil sikap beda,negatif,jagung tunda periksa capres cawapres jelang milu kpk ambil sikap beda,"['jagung', 'tunda', 'periksa', 'capres', 'cawapres', 'jelang', 'milu', 'kpk', 'ambil', 'sikap', 'beda']","['jagung', 'tunda', 'periksa', 'capr', 'cawapr', 'jelang', 'milu', 'kpk', 'ambil', 'sikap', 'beda']"
perintah jaksa agung tunda periksa capres cawapres caleg milu akibat fatal koruptor kuasa parlemen presiden pilih pro anti korupsi koruptor tangkap parlemen kosong indonesia suram,negatif,perintah jaksa agung tunda periksa capres cawapres caleg milu akibat fatal koruptor kuasa parlemen presiden pilih pro anti korupsi koruptor tangkap parlemen kosong indonesia suram,"['perintah', 'jaksa', 'agung', 'tunda', 'periksa', 'capres', 'cawapres', 'caleg', 'milu', 'akibat', 'fatal', 'koruptor', 'kuasa', 'parlemen', 'presiden', 'pilih', 'pro', 'anti', 'korupsi', 'koruptor', 'tangkap', 'parlemen', 'kosong', 'indonesia', 'suram']","['perintah', 'jaksa', 'agung', 'tunda', 'periksa', 'capr', 'cawapr', 'caleg', 'milu', 'akibat', 'fatal', 'koruptor', 'kuasa', 'parlemen', 'presiden', 'pilih', 'pro', 'anti', 'korupsi', 'koruptor', 'tangkap', 'parlemen', 'kosong', 'indonesia', 'suram']"
jaksa agung jajar tunda periksa capres caleg kait lapor korupsi milu,negatif,jaksa agung jajar tunda periksa capres caleg kait lapor korupsi milu,"['jaksa', 'agung', 'jajar', 'tunda', 'periksa', 'capres', 'caleg', 'kait', 'lapor', 'korupsi', 'milu']","['jaksa', 'agung', 'jajar', 'tunda', 'periksa', 'capr', 'caleg', 'kait', 'lapor', 'korupsi', 'milu']"
logika sangka praduga nya capres cawapres milu cepat adil tunda ajang event utama dgn bangsat biadab,negatif,logika sangka praduga nya capres cawapres milu cepat adil tunda ajang event utama dengan bangsat biadab,"['logika', 'sangka', 'praduga', 'nya', 'capres', 'cawapres', 'milu', 'cepat', 'adil', 'tunda', 'ajang', 'event', 'utama', 'dengan', 'bangsat', 'biadab']","['logika', 'sangka', 'praduga', 'nya', 'capr', 'cawapr', 'milu', 'cepat', 'adil', 'tunda', 'ajang', 'event', 'utama', 'dengan', 'bangsat', 'biadab']"
beda jaksa kpk tunda libat serta milu,negatif,beda jaksa kpk tunda libat serta milu,"['beda', 'jaksa', 'kpk', 'tunda', 'libat', 'serta', 'milu']","['beda', 'jaksa', 'kpk', 'tunda', 'libat', 'serta', 'milu']"
respons mahfud md jagung tunda kait capres caleg milu,negatif,respons mahfud md jagung tunda kait capres caleg milu,"['respons', 'mahfud', 'md', 'jagung', 'tunda', 'kait', 'capres', 'caleg', 'milu']","['respon', 'mahfud', 'md', 'jagung', 'tunda', 'kait', 'capr', 'caleg', 'milu']"
jaksa agung anak buah tunda proses capres caleg milu selesai,negatif,jaksa agung anak buah tunda proses capres caleg milu selesai,"['jaksa', 'agung', 'anak', 'buah', 'tunda', 'proses', 'capres', 'caleg', 'milu', 'selesai']","['jaksa', 'agung', 'anak', 'buah', 'tunda', 'prose', 'capr', 'caleg', 'milu', 'selesai']"
tindak hukum tdk yg tunda tega yg jagung tunda kait capres cawapres milu burhanuddin jajar tunda periksa tahap pilih milu selesai,negatif,tindak hukum tidak yang tunda tega yang jagung tunda kait capres cawapres milu burhanuddin jajar tunda periksa tahap pilih milu selesai,"['tindak', 'hukum', 'tidak', 'yang', 'tunda', 'tega', 'yang', 'jagung', 'tunda', 'kait', 'capres', 'cawapres', 'milu', 'burhanuddin', 'jajar', 'tunda', 'periksa', 'tahap', 'pilih', 'milu', 'selesai']","['tindak', 'hukum', 'tidak', 'yang', 'tunda', 'tega', 'yang', 'jagung', 'tunda', 'kait', 'capr', 'cawapr', 'milu', 'burhanuddin', 'jajar', 'tunda', 'periksa', 'tahap', 'pilih', 'milu', 'selesai']"
ken rakyat ekonomi rendah ngamuk kali ya jdi tunda milu periode,negatif,ken rakyat ekonomi rendah ngamuk kali ya jadi tunda milu periode,"['ken', 'rakyat', 'ekonomi', 'rendah', 'ngamuk', 'kali', 'ya', 'jadi', 'tunda', 'milu', 'periode']","['ken', 'rakyat', 'ekonomi', 'rendah', 'ngamuk', 'kali', 'ya', 'jadi', 'tunda', 'milu', 'period']"
wfh ujung nya tunda milu haha sial udah bocor nih tjung,positif,wfh ujung nya tunda milu haha sial sudah bocor nih tjung,"['wfh', 'ujung', 'nya', 'tunda', 'milu', 'haha', 'sial', 'sudah', 'bocor', 'nih', 'tjung']","['wfh', 'ujung', 'nya', 'tunda', 'milu', 'haha', 'sial', 'sudah', 'bocor', 'nih', 'tjung']"
